ErrorValue_1,AccuracyValue_1,ErrorValue_2,AccuracyValue_2,ErrorValue_3,AccuracyValue_3,ErrorValue_4,AccuracyValue_4,ErrorValue_5,AccuracyValue_5,ErrorValue_6,AccuracyValue_6,ErrorValue_7,AccuracyValue_7,ErrorValue_8,AccuracyValue_8,ErrorValue_9,AccuracyValue_9,ErrorValue_10,AccuracyValue_10,ErrorValue_11,AccuracyValue_11,ErrorValue_12,AccuracyValue_12,ErrorValue_13,AccuracyValue_13,ErrorValue_14,AccuracyValue_14,ErrorValue_15,AccuracyValue_15,ErrorValue_16,AccuracyValue_16,ErrorValue_17,AccuracyValue_17,ErrorValue_18,AccuracyValue_18,ErrorValue_19,AccuracyValue_19,ErrorValue_20,AccuracyValue_20,ErrorValue_21,AccuracyValue_21,ErrorValue_22,AccuracyValue_22,ErrorValue_23,AccuracyValue_23,ErrorValue_24,AccuracyValue_24,ErrorValue_25,AccuracyValue_25,ErrorValue_26,AccuracyValue_26,ErrorValue_27,AccuracyValue_27,ErrorValue_28,AccuracyValue_28,ErrorValue_29,AccuracyValue_29,ErrorValue_30,AccuracyValue_30,ErrorValue_31,AccuracyValue_31,ErrorValue_32,AccuracyValue_32,ErrorValue_33,AccuracyValue_33,ErrorValue_34,AccuracyValue_34,ErrorValue_35,AccuracyValue_35,ErrorValue_36,AccuracyValue_36,ErrorValue_37,AccuracyValue_37,ErrorValue_38,AccuracyValue_38,ErrorValue_39,AccuracyValue_39,ErrorValue_40,AccuracyValue_40,ErrorValue_41,AccuracyValue_41,ErrorValue_42,AccuracyValue_42,ErrorValue_43,AccuracyValue_43,ErrorValue_44,AccuracyValue_44,ErrorValue_45,AccuracyValue_45,ErrorValue_46,AccuracyValue_46,ErrorValue_47,AccuracyValue_47,ErrorValue_48,AccuracyValue_48,ErrorValue_49,AccuracyValue_49,ErrorValue_50,AccuracyValue_50,ErrorValue_51,AccuracyValue_51,ErrorValue_52,AccuracyValue_52,ErrorValue_53,AccuracyValue_53,ErrorValue_54,AccuracyValue_54,ErrorValue_55,AccuracyValue_55,ErrorValue_56,AccuracyValue_56,ErrorValue_57,AccuracyValue_57,ErrorValue_58,AccuracyValue_58,ErrorValue_59,AccuracyValue_59,ErrorValue_60,AccuracyValue_60,ErrorValue_61,AccuracyValue_61,ErrorValue_62,AccuracyValue_62,ErrorValue_63,AccuracyValue_63,ErrorValue_64,AccuracyValue_64,ErrorValue_65,AccuracyValue_65,ErrorValue_66,AccuracyValue_66,ErrorValue_67,AccuracyValue_67,ErrorValue_68,AccuracyValue_68,ErrorValue_69,AccuracyValue_69,ErrorValue_70,AccuracyValue_70,ErrorValue_71,AccuracyValue_71,ErrorValue_72,AccuracyValue_72,ErrorValue_73,AccuracyValue_73,ErrorValue_74,AccuracyValue_74,ErrorValue_75,AccuracyValue_75,ErrorValue_76,AccuracyValue_76,ErrorValue_77,AccuracyValue_77,ErrorValue_78,AccuracyValue_78,ErrorValue_79,AccuracyValue_79,ErrorValue_80,AccuracyValue_80,ErrorValue_81,AccuracyValue_81,ErrorValue_82,AccuracyValue_82,ErrorValue_83,AccuracyValue_83,ErrorValue_84,AccuracyValue_84,ErrorValue_85,AccuracyValue_85,ErrorValue_86,AccuracyValue_86,ErrorValue_87,AccuracyValue_87,ErrorValue_88,AccuracyValue_88,ErrorValue_89,AccuracyValue_89,ErrorValue_90,AccuracyValue_90,ErrorValue_91,AccuracyValue_91,ErrorValue_92,AccuracyValue_92,ErrorValue_93,AccuracyValue_93,ErrorValue_94,AccuracyValue_94,ErrorValue_95,AccuracyValue_95
81,0.0,60,3.0257173e-35,81,5.5036376e-24,53,5.052567e-25,87,0.0,67,7.32104e-27,22,2.0992547e-24,74,8.0651085e-30,90,1.2297416e-33,87,6.69464e-37,79,1.0454635e-37,82,3.2805487e-31,94,4.0960308e-31,69,1.764428e-34,42,1.1665016e-33,94,2.9015543e-30,58,1.00629895e-25,76,2.8758443e-32,77,0.0,81,0.0,56,2.3240873e-12,14,7.39984e-35,57,2.6275977e-24,82,1.296817e-13,8,8.923165e-26,83,3.7894693e-26,13,1.6729925e-25,35,3.8194414e-35,55,1.1915421e-27,32,4.4550103e-24,81,7.8561374e-16,73,2.9914321e-24,83,2.1048933e-31,37,1.3598742e-24,44,2.6892392e-15,68,3.1195792e-24,79,1.4466849e-32,58,3.646535e-30,44,1.5644287e-18,9,1.0792134e-29,85,1.5318713e-32,94,7.931071e-26,32,2.1814227e-34,53,1.4101045e-29,87,5.0430488e-21,11,4.586697e-16,87,2.7443054e-29,9,6.2118533e-22,56,5.567971e-27,43,2.713487e-25,27,1.1558738e-14,13,2.178001e-31,28,2.220628e-22,34,1.3833407e-27,38,1.6173777e-36,12,1.15731195e-26,10,6.0673407e-25,21,7.8670505e-20,47,4.0638293e-31,14,4.7390236e-14,17,1.4548731e-28,84,1.6961598e-23,74,1.0668192e-25,15,3.7109538e-16,51,2.085932e-26,67,5.7211703e-33,58,1.04816076e-32,88,5.3190406e-27,78,2.7485595e-27,62,2.2068021e-25,8,2.3452827e-29,46,1.3732394e-28,36,8.379909e-29,15,9.691594e-32,18,2.796358e-34,92,1.4325498e-20,86,1.3613704e-19,43,1.7091852e-28,51,2.7436607e-25,68,4.6094248e-21,90,2.9691772e-18,89,1.5988993e-37,49,1.2951228e-23,38,1.6884163e-25,90,1.0353538e-28,95,1.5232292e-18,82,3.022187e-26,68,1.0240266e-28,65,2.185801e-25,36,9.7351545e-23,1,2.0477036e-29,47,6.61539e-36,50,2.3287245e-21,13,1.6906232e-25,87,3.3719006e-28
18,0.0,27,8.418219e-36,67,2.7646595e-24,23,2.9478107e-25,88,0.0,53,5.7179454e-27,50,8.441344e-25,7,5.1061188e-30,68,2.0362044e-34,57,4.061341e-37,72,0.0,94,2.396807e-31,81,2.729086e-31,73,1.3139255e-34,21,8.267571e-34,27,3.4846338e-31,93,6.099229e-26,73,4.711782e-34,78,0.0,83,0.0,57,1.7328928e-12,47,6.4619915e-35,22,1.6977346e-24,44,3.707493e-14,72,6.56779e-27,47,1.591948e-26,87,5.5746557e-26,62,2.927395e-35,83,1.0820183e-27,11,1.8851902e-24,82,6.9947536e-16,59,5.8449515e-25,87,1.6499454e-31,68,9.252759e-25,66,2.5511275e-15,44,1.9545971e-24,25,5.219875e-33,54,2.8098808e-30,12,5.5146906e-19,42,7.184012e-30,56,9.7131275e-33,17,3.9179063e-26,11,1.4521323e-34,33,1.5536014e-30,62,4.2867937e-21,14,2.114936e-16,73,1.7168185e-29,7,5.6262605e-22,81,6.542047e-29,85,8.870776e-26,58,1.0063535e-14,93,2.0067595e-31,95,1.5671106e-22,1,7.491028e-28,69,1.4852767e-36,53,6.0906776e-27,83,2.2316752e-25,63,9.84031e-21,8,1.7424258e-31,3,9.820576e-15,19,9.0456506e-29,42,1.1326653e-23,75,4.246412e-26,58,3.1588185e-16,21,6.467095e-27,43,5.2637175e-33,70,7.119752e-33,55,3.7496435e-27,19,2.7290539e-27,13,2.1955338e-25,62,2.089888e-29,28,1.1379692e-28,51,2.3850373e-29,77,3.2087505e-32,37,2.357628e-34,74,7.09797e-21,82,3.4021118e-20,84,1.5748755e-28,71,1.9681346e-25,7,1.6959519e-21,24,1.641782e-18,21,4.5220647e-38,92,1.0035229e-23,55,1.5468147e-25,23,8.104234e-29,77,1.4033234e-18,68,2.1977927e-26,9,4.032402e-30,42,2.0704224e-25,80,6.991082e-23,85,7.597262e-30,65,5.1447257e-36,27,1.9752247e-21,19,1.5550766e-25,38,2.058428e-28
83,0.0,90,2.2523757e-36,57,8.685095e-25,33,2.7054345e-25,89,0.0,91,3.2624148e-27,19,2.2438779e-25,79,3.9938284e-30,27,1.4266822e-34,95,3.8680035e-37,7,0.0,85,6.0414007e-33,11,2.5448555e-31,31,6.17019e-35,84,6.2268025e-34,77,3.187231e-31,92,3.369137e-26,16,3.7595425e-34,93,0.0,84,0.0,72,9.419777e-13,93,1.2424766e-36,80,1.2421176e-24,27,3.450014e-14,28,4.0826726e-27,10,4.6181494e-28,33,4.9287074e-26,76,2.0855491e-35,36,8.0189753e-28,35,1.385806e-24,84,6.671793e-16,91,3.1784875e-25,95,4.632806e-32,66,7.592495e-25,23,2.2601478e-15,73,1.2676134e-24,7,2.2800465e-33,65,2.3307175e-30,13,5.4738e-19,88,4.6765096e-30,35,7.6813714e-33,47,3.375332e-27,36,6.9451696e-35,38,7.160275e-31,29,2.2323315e-21,3,1.7296472e-16,65,6.190734e-30,14,2.2110635e-22,45,5.7255243e-29,84,3.3368408e-27,16,9.569744e-15,18,1.9387512e-31,16,5.992149e-23,18,5.735885e-28,7,6.181454e-37,79,3.803867e-27,87,1.8494745e-25,85,7.762501e-21,33,1.325426e-31,58,8.997441e-15,50,1.648844e-29,91,1.0531536e-23,23,4.0214197e-26,26,2.7087126e-16,56,1.58855815e-27,26,3.1151772e-33,49,4.301906e-33,54,7.3968763e-28,45,1.2923579e-28,64,1.278408e-25,54,2.2273141e-30,30,9.080437e-29,21,1.3310734e-29,65,7.565603e-33,32,1.0859095e-34,44,6.372392e-21,32,2.5276176e-20,51,2.276001e-29,87,1.8702004e-25,14,6.4180804e-22,19,1.5999921e-18,57,4.1208435e-38,11,6.840978e-24,63,1.0787267e-25,15,4.5391316e-29,88,4.872806e-19,66,1.1195634e-26,93,3.5368477e-30,39,1.4633798e-25,64,7.253533e-24,90,1.5101634e-30,8,5.030727e-36,49,1.5915029e-21,73,8.992817e-26,83,1.478851e-28
84,0.0,50,1.4174809e-36,49,6.2822797e-25,66,1.7643121e-25,90,0.0,18,1.8691346e-28,45,1.764091e-25,46,3.7486786e-30,76,1.0377563e-34,8,1.6960829e-37,8,0.0,54,2.1521893e-33,70,1.2690073e-31,24,5.049466e-35,49,2.247315e-34,65,2.9518701e-31,43,3.0935344e-26,52,1.3051745e-34,81,0.0,85,0.0,23,5.5698144e-13,90,6.026266e-37,37,1.2074339e-24,63,3.0152574e-14,22,2.8216803e-27,8,3.182795e-28,48,2.4900416e-26,8,1.8378805e-35,54,7.2843066e-28,55,1.1484879e-24,60,3.0881246e-16,36,2.1899804e-25,23,2.2962417e-32,8,7.0665973e-25,15,1.6766226e-15,15,5.8227164e-25,23,6.563766e-34,44,1.437415e-30,37,4.382311e-19,70,1.6302569e-31,51,3.489527e-33,7,3.210632e-27,23,1.8952157e-35,15,6.8101085e-31,13,2.0379335e-21,23,1.1791616e-16,64,3.395453e-30,32,6.2060943e-23,67,2.9999013e-29,13,8.77003e-28,92,6.88723e-15,12,1.4386925e-31,78,1.0558912e-23,51,3.5577713e-28,46,2.3949738e-37,14,2.0324703e-27,70,7.913572e-26,88,4.8137642e-21,7,8.2892435e-32,85,7.0208863e-15,9,1.4365353e-29,7,3.793693e-24,26,2.640714e-26,78,2.6072897e-16,47,5.5795125e-28,68,1.5139365e-33,80,3.3461894e-33,82,2.6131918e-28,90,1.1415377e-28,40,9.495683e-26,11,1.3884576e-30,49,6.9176834e-29,93,2.6778166e-30,32,6.459463e-33,67,9.3370877e-35,39,5.9116926e-21,46,1.5314176e-20,15,1.10300626e-29,43,1.5979717e-25,6,6.0217123e-22,4,1.1732034e-18,84,0.0,48,6.213688e-24,87,2.835124e-26,26,1.5395502e-29,83,3.1394666e-19,9,3.7112593e-27,42,3.9957268e-31,10,1.3600089e-25,46,3.3487037e-25,33,9.306189e-31,62,7.5194994e-37,13,8.091014e-22,18,6.0909756e-26,53,5.858009e-29
53,0.0,95,6.4030434e-37,11,5.8467116e-25,30,1.3908546e-25,76,0.0,32,5.415743e-29,85,7.321887e-26,43,3.6159218e-30,24,6.737268e-35,32,7.7441706e-38,92,0.0,88,1.4843316e-33,39,1.1249473e-31,44,1.9959059e-35,30,4.4579596e-35,79,2.4598214e-31,72,1.1306e-27,79,1.485888e-36,89,0.0,91,0.0,74,5.1271324e-13,7,2.0336796e-37,4,1.1109705e-24,79,2.962972e-14,37,6.1057815e-28,36,1.0147826e-28,58,2.4358697e-26,30,1.6793181e-35,62,4.963258e-29,9,7.580971e-25,11,1.715381e-16,42,1.7240576e-25,44,8.4954865e-33,27,6.7257053e-25,16,6.347909e-16,37,1.8061137e-25,9,5.8030313e-34,35,6.581468e-31,7,3.2543968e-19,48,3.7638168e-32,25,3.3465898e-33,57,2.5570354e-27,85,1.4143595e-35,87,4.9787334e-31,89,6.9593703e-22,58,4.4655987e-17,77,1.9726934e-30,12,3.433717e-23,85,7.1332774e-30,93,2.642639e-28,43,6.397065e-15,33,1.4064485e-31,22,4.2909458e-24,77,3.0251482e-28,82,9.497447e-38,72,1.3333486e-27,8,4.28308e-26,40,3.7466617e-21,84,2.4799545e-32,12,5.0436424e-15,8,6.6124313e-31,64,2.4563914e-24,77,1.3376619e-26,35,2.2310265e-16,85,1.3291083e-28,77,1.4472228e-33,79,1.9636894e-33,41,2.3207215e-28,56,8.5067796e-29,89,8.860206e-26,60,4.9574636e-31,25,6.73849e-29,83,2.273622e-30,24,3.4148225e-33,54,8.022832e-35,83,2.8829759e-21,21,9.014251e-21,53,3.1405053e-30,81,1.4206043e-25,74,3.6102152e-22,29,6.870359e-19,93,0.0,6,2.3229485e-24,51,9.2513285e-27,28,1.4203249e-29,43,2.7424938e-19,35,1.7844625e-27,58,7.797002e-32,34,9.4142186e-26,2,1.8282724e-25,93,5.582135e-31,41,6.2791346e-37,15,6.9901523e-22,11,2.3392143e-26,22,4.1220333e-29
12,0.0,79,3.3945648e-37,88,2.851569e-25,14,1.009036e-25,66,0.0,38,1.5531813e-30,81,3.9066303e-26,94,2.0905488e-30,78,6.678946e-36,49,1.712145e-38,91,0.0,28,1.3952199e-33,32,7.328386e-32,72,8.098717e-36,24,3.0314716e-35,15,9.61415e-32,4,4.4660847e-28,70,1.1438596e-36,18,0.0,86,0.0,52,4.476334e-13,70,1.4278298e-37,47,6.919811e-25,20,2.308234e-14,58,5.051165e-28,20,8.448218e-29,92,1.3946571e-26,70,1.5092063e-35,42,9.85342e-30,4,5.077813e-25,83,1.3208444e-16,22,1.2343866e-25,39,3.7746843e-33,87,6.398328e-25,79,5.4896354e-16,23,1.7797683e-25,82,9.487541e-36,16,2.1599474e-31,78,2.284589e-19,87,1.8449628e-32,50,2.987973e-34,58,2.426926e-27,89,8.2965945e-36,54,9.987309e-32,51,4.167409e-22,71,1.5878365e-17,32,8.9243155e-31,40,3.4275795e-23,19,2.5781463e-30,92,2.05228e-28,71,4.4368513e-15,94,1.2577637e-31,70,2.0289572e-24,25,1.4749301e-28,77,9.180623e-38,81,2.2328522e-28,48,2.2711715e-26,12,2.1914191e-21,38,2.0976886e-32,95,3.4644584e-15,10,5.407666e-31,81,1.6849316e-24,95,8.301296e-27,65,2.2026213e-16,49,1.2707622e-28,1,2.9556403e-34,85,1.6080691e-33,4,8.9343884e-29,85,9.749011e-30,95,6.11126e-26,55,2.5796412e-31,57,5.566111e-29,5,4.928921e-31,45,2.6308903e-33,69,3.565846e-35,12,2.0729681e-21,14,7.5943816e-21,32,1.8239473e-30,47,1.101071e-25,38,1.3622932e-22,13,5.194117e-19,77,0.0,55,1.6194292e-24,62,7.329044e-28,94,1.221085e-29,33,2.1010752e-19,28,4.2074593e-28,39,2.1190477e-32,68,2.2050198e-26,85,1.5166282e-25,67,1.3299764e-31,77,5.1546825e-37,22,3.943862e-22,82,1.4988371e-26,33,3.319711e-29
3,0.0,91,2.5947725e-37,93,2.0003303e-25,20,6.84691e-26,48,0.0,89,2.365022e-31,77,4.325942e-27,25,1.4090536e-30,89,6.184136e-36,7,1.2010105e-38,80,0.0,48,1.7483354e-34,85,6.554505e-32,88,4.9882943e-36,68,1.9656454e-35,89,1.2594867e-32,82,2.3606362e-28,44,8.588709e-37,83,0.0,92,0.0,33,3.5789606e-13,89,1.2178262e-37,28,4.0813918e-25,58,2.2186768e-14,91,3.7797148e-28,76,3.5895852e-29,28,8.084722e-27,94,4.7981672e-36,65,5.627389e-30,61,3.1344656e-25,66,7.060268e-17,93,6.366985e-26,56,3.6549227e-33,45,4.866793e-25,33,2.2522802e-16,71,1.4287262e-25,2,1.7406703e-36,50,9.5218087e-32,25,2.1553866e-19,33,6.193965e-33,12,1.765123e-34,83,1.673525e-28,65,1.744163e-36,32,3.199022e-33,95,2.0897891e-22,68,1.5520132e-17,89,5.063436e-31,49,1.8676838e-24,35,2.0949948e-30,88,1.8047374e-28,33,4.348181e-15,14,1.1779502e-31,74,1.7212368e-25,31,2.5425748e-29,30,6.9825447e-38,36,2.137351e-28,51,2.2613334e-26,46,1.3785453e-22,58,1.7521153e-33,66,2.7855974e-15,20,3.5462448e-31,80,1.0864966e-24,7,6.5554025e-27,52,8.885385e-17,86,3.2845447e-29,72,2.1360913e-34,73,2.2909813e-34,51,6.809797e-29,82,2.338567e-30,84,5.1228886e-26,87,1.9889562e-31,68,5.145377e-29,94,4.584071e-31,50,1.3579289e-33,56,7.776793e-36,59,1.5243532e-21,40,9.877353e-22,83,7.3093866e-31,92,9.019719e-26,4,1.1157291e-22,70,4.2092936e-19,78,0.0,41,6.711346e-25,42,3.046158e-28,30,1.1878039e-29,82,1.342374e-19,14,1.9642176e-29,79,1.291046e-32,70,1.577547e-26,93,4.1453134e-26,19,3.7012218e-32,45,3.5912255e-37,65,3.2222524e-22,41,7.178864e-27,35,9.577572e-31
88,0.0,35,1.5837101e-37,52,1.0130222e-25,62,2.8760322e-26,64,0.0,73,2.3494657e-31,37,1.2599773e-28,17,1.3248755e-30,94,6.044615e-36,89,0.0,81,0.0,32,1.682102e-34,56,4.9680635e-32,11,2.1319772e-36,77,1.9291564e-35,66,1.2353427e-32,29,4.9105547e-29,33,6.0952344e-37,92,0.0,93,0.0,14,1.5506249e-13,80,0.0,12,3.814768e-25,42,1.13657685e-14,60,1.4443923e-28,65,3.3546796e-29,79,2.6543677e-27,73,2.51012e-36,17,5.5205247e-30,34,9.52787e-26,58,4.4517e-17,77,2.341604e-26,4,1.7651008e-33,89,2.8445422e-25,94,1.223997e-16,52,1.3883235e-25,14,3.278517e-37,83,5.77104e-32,95,1.886024e-19,65,5.0409235e-33,38,1.1092643e-34,51,1.411256e-28,82,1.7019928e-36,50,2.2174536e-33,63,1.1416992e-22,15,2.8956502e-18,88,1.4088789e-31,81,1.3948767e-24,37,2.072911e-30,91,2.4938614e-29,77,4.2179886e-15,29,4.7383357e-32,90,1.4652259e-25,50,2.1474263e-29,39,6.0990725e-38,58,9.3873954e-29,68,2.1674976e-26,92,9.5618076e-23,34,7.225257e-34,25,2.4615468e-15,78,4.3557182e-32,93,4.9470187e-25,38,3.7006074e-27,60,1.4920227e-17,93,1.8539688e-29,56,9.80978e-35,87,5.236849e-35,34,4.2320892e-30,47,2.0165551e-30,58,2.4533131e-27,42,9.444537e-32,76,2.6949655e-29,1,2.541977e-31,20,8.687678e-34,1,4.958566e-36,66,1.2867032e-21,31,4.7020023e-22,64,6.751212e-31,22,3.5198518e-26,30,1.04653645e-22,55,3.9431488e-19,86,0.0,74,6.416433e-25,33,8.0379e-29,71,1.07695445e-29,27,1.2374031e-19,94,5.7284854e-31,72,9.722898e-33,28,9.738653e-27,5,4.115785e-26,42,1.6948532e-32,76,1.4861209e-37,14,7.008438e-23,72,1.2016917e-27,85,2.4649653e-31
89,0.0,72,5.655429e-38,43,4.6416708e-26,76,2.2423439e-26,8,0.0,94,3.51103e-32,63,4.155091e-29,92,7.933012e-31,49,5.4748714e-36,88,0.0,89,0.0,61,4.2800837e-36,50,1.6038136e-32,52,5.2957073e-37,95,1.7983911e-35,23,6.312932e-33,80,3.6645033e-29,39,2.1388126e-37,17,0.0,78,0.0,30,1.08840915e-13,81,0.0,61,2.5986984e-25,75,9.977669e-15,54,9.146718e-29,45,1.7810182e-29,55,2.152822e-27,77,1.0625436e-36,68,3.600835e-30,60,6.913749e-26,73,2.3607564e-17,51,1.2533417e-26,40,8.279427e-34,9,5.8913784e-26,75,1.1347187e-16,59,1.3749626e-25,61,2.2083923e-37,55,3.3226626e-32,82,1.7997872e-19,67,3.0164643e-33,68,6.6942354e-35,4,2.7042184e-29,24,1.006568e-36,93,1.7845222e-33,91,7.426542e-23,10,2.7401036e-18,41,2.469161e-32,6,9.166093e-25,51,1.3230519e-30,87,8.10318e-30,12,3.3221356e-15,35,1.5705568e-32,52,7.699198e-26,36,3.8636886e-30,14,4.893942e-38,62,5.247323e-29,85,1.6518794e-26,44,3.1631126e-23,79,1.9688208e-34,75,2.0692435e-15,77,3.5367454e-32,35,1.6958736e-25,40,2.9435014e-27,59,1.1052974e-17,55,1.6302529e-29,76,3.8031877e-35,52,4.2724964e-35,2,4.0836768e-30,50,1.1572596e-30,31,9.655148e-28,37,8.86285e-32,56,1.8905115e-29,2,2.1054444e-31,54,4.6125126e-34,38,4.3191016e-36,93,1.2551814e-21,49,3.6715184e-22,86,6.3904565e-31,2,2.6476964e-26,28,8.3972e-23,92,3.319071e-19,91,0.0,9,2.552631e-25,77,5.602802e-29,65,7.6113895e-30,47,3.9273602e-20,83,2.5257229e-31,70,3.7248775e-33,8,7.715055e-27,81,1.6017249e-26,54,1.2173994e-32,51,1.0262458e-37,32,1.3319424e-23,54,1.1934595e-27,11,2.176669e-31
90,0.0,89,2.4606285e-38,64,9.052825e-27,67,3.7524823e-27,15,0.0,48,2.82798e-32,11,1.6450818e-29,4,3.1472154e-31,69,4.3726808e-36,17,0.0,88,0.0,46,6.712868e-37,82,4.387594e-33,41,3.7677023e-37,1,1.5620095e-36,69,3.1926165e-34,63,1.4808417e-29,1,7.3919895e-38,7,0.0,89,0.0,75,6.012199e-14,45,0.0,63,1.5574526e-25,30,9.162418e-15,4,8.190875e-29,42,1.7411552e-29,45,1.074386e-27,85,4.137839e-37,90,2.0754193e-30,24,4.9187856e-26,51,2.0446626e-17,16,4.891633e-27,62,1.666039e-34,77,2.8507107e-26,82,7.0969615e-17,30,1.3371152e-25,50,5.5997316e-38,73,5.306337e-33,90,1.2862205e-19,68,1.84224e-33,78,4.3515707e-35,26,4.09902e-30,56,4.3037382e-37,77,1.6108536e-33,49,1.3091585e-23,30,2.6013139e-18,81,8.880498e-33,31,5.1184633e-25,77,1.2569004e-30,57,2.5220733e-30,30,2.9331838e-15,91,1.0429762e-33,42,5.117397e-26,53,2.3336403e-31,90,3.598312e-38,91,3.4250127e-29,81,7.1940424e-27,47,1.5519687e-23,63,1.8810284e-34,89,1.806948e-15,68,1.490144e-32,45,3.421356e-26,14,2.531115e-27,71,9.222396e-18,67,1.375673e-29,44,2.1070124e-35,77,2.3839971e-35,20,3.7203298e-30,9,2.146275e-31,63,5.6626895e-28,68,8.49657e-32,83,6.1316482e-30,7,5.88788e-32,82,4.401223e-34,36,1.6246095e-37,75,9.01738e-22,9,1.3529348e-22,34,5.598745e-31,55,1.5127727e-26,3,5.963895e-23,11,2.1176559e-19,83,0.0,64,2.1336008e-25,19,1.537106e-29,88,2.7211072e-31,66,3.3716638e-20,2,1.776729e-31,90,3.520326e-33,77,2.2790353e-27,92,1.0298995e-26,9,6.505909e-34,9,7.370034e-38,20,5.665437e-24,62,7.33515e-29,73,2.0339466e-31
91,0.0,53,2.4410328e-38,87,5.345259e-27,41,1.9628695e-27,17,0.0,88,1.7438902e-32,65,4.7794686e-30,49,1.9113455e-31,57,8.035319e-37,85,0.0,76,0.0,56,2.4825608e-37,52,1.5426365e-33,58,2.2456135e-37,44,1.4875766e-37,64,9.5869973e-35,39,1.164243e-29,77,1.328003e-38,88,0.0,48,0.0,10,4.4822263e-14,83,0.0,26,9.941248e-26,19,4.686744e-15,36,1.3114512e-29,55,3.8596934e-30,43,9.706787e-28,36,4.0452872e-37,70,2.8303506e-31,56,4.682879e-26,40,1.6822531e-17,37,3.419264e-27,32,1.2250254e-34,81,2.0652773e-26,10,3.8294436e-17,39,8.412355e-26,80,1.9844659e-38,77,4.6200294e-34,30,8.810631e-20,51,9.134234e-34,84,3.5575608e-35,60,3.07605e-30,79,0.0,10,1.1737776e-35,84,3.632962e-24,82,2.5614924e-18,66,7.053032e-33,82,3.8761815e-25,41,8.80704e-31,2,3.8398517e-31,56,2.100182e-15,92,4.3173286e-34,73,4.942443e-26,93,2.2793903e-31,45,3.3488561e-38,32,3.346679e-30,56,4.6013687e-27,86,4.2394486e-24,80,1.3053581e-34,16,1.5445095e-15,42,1.41951e-32,83,3.3624586e-26,51,1.4661156e-27,30,4.197237e-18,57,1.3578214e-29,92,1.6739971e-35,68,1.7936688e-35,58,7.788663e-31,77,1.7477738e-31,29,5.018588e-28,72,5.6054635e-33,18,4.7788314e-30,4,2.0763074e-32,36,2.4736515e-34,88,2.4395244e-38,73,4.321308e-22,74,3.4133768e-23,1,1.8546056e-32,56,7.882365e-27,47,4.5697822e-23,10,2.0748597e-19,88,0.0,82,7.850816e-26,37,6.949508e-30,81,1.5851264e-31,18,1.67825e-20,58,1.6747971e-31,36,2.1447041e-33,67,5.1770326e-28,13,7.750342e-27,62,5.626229e-34,19,7.0264216e-38,30,1.5565264e-24,2,5.0428315e-29,80,1.6460598e-31
92,0.0,58,1.8120158e-38,5,2.5592787e-27,83,1.4784559e-27,18,0.0,23,1.6489044e-32,36,2.0919336e-30,85,1.0606066e-31,91,1.4622578e-37,91,0.0,83,0.0,73,1.0214872e-37,46,9.236064e-34,93,0.0,83,7.017921e-38,83,8.3906856e-35,20,1.0256552e-29,64,0.0,80,0.0,68,0.0,89,3.1962538e-14,92,0.0,21,6.432205e-26,50,1.6748818e-15,83,1.0438904e-29,62,1.829307e-30,9,2.34289e-28,32,1.6405905e-37,1,1.1783004e-31,77,3.953788e-26,41,1.2726778e-17,64,3.195358e-27,94,1.016225e-34,17,2.0244662e-26,56,3.1572326e-17,83,5.546098e-26,83,1.8595455e-38,33,2.1372978e-34,32,7.7268634e-20,85,6.5571926e-34,44,1.02581914e-35,50,1.18557915e-30,87,0.0,60,1.0889014e-35,88,3.516342e-24,57,2.4774988e-18,1,6.8102655e-33,46,8.419296e-27,63,5.8130213e-31,49,3.5628432e-31,14,1.8562202e-15,83,1.9091494e-34,56,1.2370999e-26,47,2.2636546e-31,72,2.4596087e-38,13,2.8847414e-31,5,4.5237105e-27,49,2.9506165e-24,51,1.0375352e-34,27,1.3855566e-15,39,9.5438915e-33,30,1.3571058e-26,68,5.119235e-28,92,4.060241e-18,92,2.897151e-30,51,1.1494762e-35,45,8.210136e-36,93,5.198829e-31,70,1.292775e-31,4,1.8119216e-28,47,4.4818014e-33,60,4.4673958e-30,53,1.672788e-33,38,2.1921023e-34,63,0.0,3,3.8518758e-22,88,1.8007261e-25,94,1.7161648e-33,80,7.841936e-27,44,4.416649e-23,71,8.264784e-20,80,0.0,4,6.3971677e-27,60,1.0665179e-31,40,5.13854e-32,74,1.5407244e-20,45,1.2156796e-31,55,2.1218533e-33,37,2.0223037e-28,29,6.2848518e-27,51,2.0555862e-35,10,5.79961e-38,66,1.2143113e-24,80,3.0412498e-29,19,5.4490834e-32
